cid,num_points_91bg_proj_csp_u,num_points_91bg_proj_csp_g,num_points_91bg_proj_csp_r,num_points_91bg_proj_csp_i,num_points_91bg_proj_csp_B,num_points_91bg_proj_csp_V0,num_points_91bg_proj_csp_V1,num_points_91bg_proj_csp_V,num_points_91bg_proj_csp_Y,num_points_91bg_proj_csp_H,num_points_91bg_proj_csp_J,num_points_91bg_proj_csp_Jrc2,num_points_91bg_proj_csp_Ydw,num_points_91bg_proj_csp_Jdw,num_points_91bg_proj_csp_Hdw,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
2008fl,0,0,23,23,0,0,0,0,0,15,16,0,0,0,0,0.0199,1535.837902636559,0.006988209421181385,0.0,0.0,0,0.0,0.0,0.0,0.0,1047083.2523610555,42,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007st,0,0,13,13,0,0,0,0,0,10,14,0,0,0,0,0.0212,1455.1255166768792,0.007034899528103451,-1.4882010301911257,0.17038741284256265,0,0.4677766482456036,0.0020148584432343464,0.1336550226554536,0.20403754210459107,2582.5876931679363,22,Minimization exited successfully.
2005hc,0,0,23,22,0,0,0,0,0,3,10,0,0,0,0,0.0459,1433.745097363441,0.0019174641506548434,0.0,0.0,0,0.0,0.0,0.0,0.0,311832.6335994911,41,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009ab,0,0,10,10,0,0,0,0,0,14,0,14,0,0,0,0.0112,1535.837902636559,0.019139727956315883,0.0,0.0,0,0.0,0.0,0.0,0.0,836079.3228846423,16,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007as,0,0,19,19,0,0,0,0,0,13,15,0,0,0,0,0.0176,1433.745097363441,0.00923049254618255,0.0,0.0,0,0.0,0.0,0.0,0.0,632254.0255099466,34,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006hx,0,0,10,8,0,0,0,0,0,8,6,0,0,0,0,0.0455,1433.745097363441,0.0017191496480299885,0.0,0.0,0,0.0,0.0,0.0,0.0,25544.9478211713,14,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008ff,0,0,24,23,0,0,0,0,0,31,29,0,0,0,0,0.0193,1535.837902636559,0.007020173934951107,0.0,0.0,0,0.0,0.0,0.0,0.0,1047649.3079586094,43,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009ds,0,0,9,9,0,0,0,0,0,12,2,12,0,0,0,0.0193,1535.837902636559,0.01168665012381382,0.0,0.0,0,0.0,0.0,0.0,0.0,98022.54865211996,14,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008O,0,0,14,9,0,0,0,0,0,5,5,0,0,0,0,0.0389,1493.605857472875,0.0008803850529039176,-2.4352917236772784,0.14330485940910154,0,2.5239168166990567e-05,0.00015769323235030055,0.10568919788084719,0.12922626168532653,153.98364962756852,19,Minimization exited successfully.
2006ot,0,0,17,16,0,0,0,0,0,4,11,0,0,0,0,0.0531,1433.745097363441,0.0014798100426394734,0.0,0.0,0,0.0,0.0,0.0,0.0,99663.6159345031,29,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006py,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0579,1433.745097363441,0.0011208272473013565,0.0,0.0,0,0.0,0.0,0.0,0.0,52982.25024440628,10,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005be,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0.035,1433.745097363441,0.002333000219372758,0.0,0.0,0,0.0,0.0,0.0,0.0,291396.09394605167,19,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006fw,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0835,1433.745097363441,0.0007093243102406805,0.0,0.0,0,0.0,0.0,0.0,0.0,8945.019327602497,2,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007ax,0,0,12,12,0,0,0,0,0,7,11,0,0,0,0,0.0069,1433.745097363441,0.018095214077804584,0.0,0.0,0,0.0,0.0,0.0,0.0,259315.72757250836,20,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007jg,0,0,13,19,0,0,0,0,0,1,8,0,0,0,0,0.0371,1433.7450000290826,0.0034073270175422003,4.999999954042094,-0.4993063554633472,0,2.3338071319993787,0.0023699303255089966,6.739992325417871,0.31931440665158817,143974.11100700672,28,Covariance may not be accurate.
2007af,0,0,27,28,0,0,0,0,0,48,50,0,0,0,0,0.0055,1433.745097363441,0.049999952316299334,0.0,0.0,0,0.0,0.0,0.0,0.0,1170031.4794357878,51,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008cc,0,0,21,21,0,0,0,0,0,13,12,0,0,0,0,0.0104,1535.4033432539768,0.0499999994310543,-1.9393999158634023,0.9999943286978368,0,1.3943157277669798,0.0036751508544478964,0.3334333398452183,0.0782356857017148,815805.2330740814,38,Minimization exited successfully.
2006ef,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0179,1433.745097363441,0.007016992425354366,0.0,0.0,0,0.0,0.0,0.0,0.0,320615.0745076939,16,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007nq,0,0,25,25,0,0,0,0,0,3,9,0,0,0,0,0.045,1433.745,9.255751855655192e-05,4.999999999994902,0.9999999999408837,0,0.0014115951967141882,1.952318495763994e-06,0.030120396251437143,0.008015777382310518,111943.50528545259,46,Minimization exited successfully.
2008bq,0,0,16,16,0,0,0,0,0,3,7,0,0,0,0,0.034,1535.8379999465733,0.013950249153285306,1.7168508588014646,-0.4999997899880212,0,0.08959242295827607,0.0007037050229937751,0.3678931141802897,0.012898854563938633,104621.336751891,28,Minimization exited successfully.
2008hv,0,0,24,24,0,0,0,0,0,23,18,8,0,0,0,0.0126,1535.837902636559,0.02122780671091877,0.0,0.0,0,0.0,0.0,0.0,0.0,775887.1613787015,44,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009I,0,0,5,5,0,0,0,0,0,7,0,10,0,0,0,0.0262,1535.837902636559,0.00309430058863735,0.0,0.0,0,0.0,0.0,0.0,0.0,88971.120701229,6,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2004gc,0,0,28,26,0,0,0,0,0,0,0,0,0,0,0,0.0321,1433.745097363441,0.0024279098871020782,0.0,0.0,0,0.0,0.0,0.0,0.0,327879.91345799353,50,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005lu,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.032,1433.745097363441,0.0022163402282701556,0.0,0.0,0,0.0,0.0,0.0,0.0,113330.8924857749,30,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007al,0,0,16,14,0,0,0,0,0,10,12,0,0,0,0,0.0122,1433.745097363441,0.006647022726015162,0.0,0.0,0,0.0,0.0,0.0,0.0,149443.15319170518,26,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005gj,0,0,23,23,0,0,0,0,0,25,0,0,0,0,0,0.0616,1433.745097363441,0.003674100944701306,0.0,0.0,0,0.0,0.0,0.0,0.0,323619.1567153401,42,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008bz,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0.0603,1534.679106754226,0.014124244582588014,-2.2741498261729043,-0.49999980264969013,0,0.0002141947858262938,0.00136037680776339,0.5427299205274287,0.08053140706145087,42125.413803970005,22,Minimization exited successfully.
2007bc,0,0,15,15,0,0,0,0,0,8,11,0,0,0,0,0.0208,1433.745097363441,0.008526730090100815,0.0,0.0,0,0.0,0.0,0.0,0.0,395004.6663537536,26,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008fr,0,0,19,18,0,0,0,0,0,8,6,0,0,0,0,0.0397,1535.837902636559,0.0023969196311732725,0.0,0.0,0,0.0,0.0,0.0,0.0,270650.8592016054,33,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
