cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
18669,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18670,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18671,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18673,Unknown,33,33,0,0.058466,54389.588994459285,1.007044606722719e-06,31.36705642637235,3.714638499748319,nan,1.08721417360357,3.514692615074632e-07,13.59634018051638,0.6679367075747271,166.956735709395,62,Minimization exited successfully.
18676,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18678,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18679,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18680,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18681,Unknown,0,0,0,0.893501,54405.635010991566,3.5077309487799716e-06,6.729812404117767,-0.3341739657995317,nan,1.4160238515069068,4.7446421991681637e-07,1.9970484640963742,0.052378838978339434,114.564065886306,41,Minimization exited successfully.
18684,Unknown,20,21,0,-0.00054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18686,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18688,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18689,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18690,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18691,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18692,Unknown,22,22,0,0.135089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18693,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18694,Unknown,22,22,0,0.322537,54397.80340046663,7.221074880859004e-06,0.6322099720131805,-0.447926487355374,nan,0.8713933302933583,3.986133375334547e-07,0.19409973669562317,0.02267686110143622,415.036524100816,62,Minimization exited successfully.
18697,SNIa,21,21,0,0.107623,54384.511499490465,0.00011989652137880919,0.785895348160482,-0.06680027349731545,nan,0.19498419642695808,9.274968741231171e-07,0.14661668279942874,0.014683464986488908,42.16223254741597,38,Minimization exited successfully.
18700,SNII,21,22,0,0.054626,54389.67781054686,2.6346376884093417e-05,5.919165645241008,0.29582676249506085,nan,0.4713945527873875,7.729097759620866e-07,0.5301064096597943,0.0738493943773167,173.78259419982533,39,Minimization exited successfully.
18701,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18703,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18704,zSNIa,21,21,0,0.331981,54375.88394685062,1.3581286444337423e-05,1.2052142614889951,0.07655651303641522,nan,0.5439344818587415,9.133637478807426e-07,0.7660621725721964,0.06082566745108587,70.51345212910505,59,Minimization exited successfully.
18705,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18709,SNII,20,20,0,0.099536,54389.95216039756,2.9567898994102417e-05,5.4242651317264485,-0.3336396440970761,nan,0.351852167143079,6.942292212423643e-07,0.3894683832150532,0.021183644560854652,63.48514056652143,36,Minimization exited successfully.
18711,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18713,SNII,19,19,0,0.094606,54386.92577981166,1.9836259520835277e-05,3.9583799915487154,-0.26240174783521647,nan,0.794650949719653,6.892742484710021e-07,0.6318754993950918,0.042701716772876305,64.71914953162769,34,Minimization exited successfully.
18715,Unknown,22,22,0,-0.00114,54396.73320995086,1.707616126519045e-05,8.995953966146383,-0.1026719904538762,nan,0.4481628762659966,1.5250939963498806e-06,1.581682915312878,0.08874978858750453,448.7518278981687,40,Minimization exited successfully.
18718,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18721,SNIa,0,19,0,0.402936,54371.44926854743,8.661752747067462e-06,0.10084973258726626,-0.16522362476960137,nan,0.7272756526399462,7.633691439094606e-07,0.8046111711216023,0.05538963382034006,33.34146101162853,53,Minimization exited successfully.
18722,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18723,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18726,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18727,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18728,Unknown,22,22,0,0.344272,54375.422967101025,8.404583898039516e-06,0.7300903450039133,-0.32105357127777806,nan,0.5485551583042252,6.166884122726161e-07,0.3425547352533766,0.044898715210150285,188.24628294918796,62,Minimization exited successfully.
18729,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18732,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18733,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18734,SNII,19,19,0,0.056685,54390.98127138633,3.482246242390774e-05,8.754617162485594,0.028789269216805025,nan,0.3892987208455452,1.064858095712155e-06,0.5210524796517978,0.041691404415471776,404.21311293321645,34,Minimization exited successfully.
18736,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18737,zSNII,18,18,0,0.185607,54397.05578317146,7.5011127136432435e-06,9.750537475860655,-0.21286501194707252,nan,0.4402356892824173,6.854265625630854e-07,1.7122298093165458,0.04375615030873078,345.6701968020784,50,Minimization exited successfully.
18738,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18740,SNIa,34,33,0,0.154411,54391.834074877544,5.238708311193437e-05,0.004198906503103067,0.04206805935919259,nan,0.0995060359746276,5.508588445835217e-07,0.12042378774416587,0.010801906648895764,145.65100397350906,92,Minimization exited successfully.
18741,zSNIa,19,19,0,0.311984,54375.99705981175,7.855560041820375e-06,-0.5789627977312626,0.032467717655701216,nan,0.9746387949307973,1.0797966759985357e-06,1.1418732032565693,0.13913624277251335,47.71218457920344,53,Minimization exited successfully.
18742,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18743,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18746,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18747,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18748,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18749,SNIa,21,21,0,0.190638,54385.10721148686,2.269792869685339e-05,-1.2076839013899179,0.08216125737440517,nan,0.48171203774109017,4.5364093332052974e-07,0.4141254139901982,0.027996693300286375,55.927733614257605,59,Minimization exited successfully.
18751,SNIa,0,18,0,0.071026,54378.63240946093,2.124490539562924e-05,-2.032920181874278,-4.235559232374205,nan,0.3915653947478859,1.1936065837774139e-05,0.27113112418520746,0.9745514635086503,49.49010671273814,14,Minimization exited successfully.
18760,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18761,zSNIa,20,20,0,0.282402,54381.47821888748,7.087141886903852e-06,-2.3646010429042734,-0.08667912756666205,nan,1.6271807117846038,6.977032560358484e-07,1.063288887951133,0.11099493206246441,59.411609398214786,56,Minimization exited successfully.
18764,Unknown,19,19,0,0.251831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18766,zSNII,0,21,0,0.419242,54375.53531787855,2.639851086918825e-06,10.352373416878512,-0.35569166975056526,nan,0.8220531077749911,6.165593986125565e-07,4.373595767614335,0.05438219788053747,112.44809422377912,59,Minimization exited successfully.
18767,zSNIa,18,19,0,0.330161,54375.8727784332,9.967829184116163e-06,-1.325247223533346,-0.0665546775895153,nan,0.7414642701332923,1.1116234925967908e-06,0.7619552435934795,0.0671262312259773,62.660035163823146,52,Minimization exited successfully.
18768,SNIa,21,22,0,0.198,54379.046541768665,2.421500822140917e-05,-0.31424381457985656,-0.0131205099672021,nan,0.37695439304661704,8.440663020615725e-07,0.29753177305234424,0.03578906294616131,51.5503400182535,61,Minimization exited successfully.
18769,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18770,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18771,SNII,17,19,0,0.251,54381.00691666833,1.4380102484377819e-05,6.705891568094548,-0.13069711055522085,nan,0.3412875972680922,5.792383139373834e-07,0.6786446803659754,0.026906084755743798,107.2690753205012,51,Minimization exited successfully.
18772,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18774,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18775,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18776,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18777,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18778,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18779,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18780,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18782,SNIa,17,18,0,0.367322,54376.846506828086,8.7869004467956e-06,-0.037439793601390256,-0.19966781886573665,nan,0.6273294617167267,7.066285556006912e-07,0.5185555007301056,0.045972754146874004,55.87386456836484,50,Minimization exited successfully.
18783,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18784,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18786,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18787,SNIa,20,21,0,0.190228,54387.232589354026,1.9638388619271272e-05,0.4135746024295447,0.08368036385553311,nan,0.5110759274939483,4.5675141348815573e-07,0.5078765298507006,0.028334628657957515,46.54393483950466,58,Minimization exited successfully.
18789,zSNIa,0,20,0,0.306192,54383.59667302307,1.2520309650546617e-05,-0.3249044318379128,-0.027915558934710625,nan,0.9193253390549216,5.762866248928165e-07,0.6429259707749826,0.051966608191364026,45.05217434346848,36,Minimization exited successfully.
18793,SNII,19,19,0,0.204,54390.23889805535,1.4363286970932416e-05,3.715517469121924,-0.028223125841016366,nan,0.698212050312577,4.994711887462051e-07,0.6618966627817343,0.038636705423430416,145.25558863362812,54,Minimization exited successfully.
18795,Unknown,0,21,0,0.798925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.798925
    t0 = +54391.117412
    x0 = +13107597.848616
    x1 = +14.228865
     c = -341.805491
"
18797,zSNIa,18,40,0,0.365307,54383.38559212176,9.268274757697724e-06,-1.0215894094889038,-0.11537186918936326,nan,0.6817758268443868,4.1599762803262654e-07,0.5532569812973962,0.03961315874967384,131.25975608662816,93,Minimization exited successfully.
18799,zSNII,19,20,0,0.23768,54374.975339928795,4.930473606607693e-06,13.519109103657074,0.2596247154268966,nan,0.8982370534031361,9.099474367380759e-07,4.113429211909471,0.09056224701675852,159.54462233096893,55,Minimization exited successfully.
18800,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18801,Unknown,18,18,0,0.244873,54374.63311379353,7.4862737956448815e-06,-2.5992128232681897,0.2710799352359069,nan,0.6755942702475295,9.7472881183005e-07,0.8257548040122444,0.17948311676429224,32.55048574819869,50,Minimization exited successfully.
18802,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18803,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18804,SNIa,21,23,0,0.198426,54392.936810946485,4.006804729298932e-05,0.980582512778549,-0.04589523039378568,nan,0.16582233192093554,5.868625306529464e-07,0.19320123546732607,0.014571973710439027,72.71326874501554,63,Minimization exited successfully.
18807,SNIa,18,18,0,0.177,54390.265559979394,2.944801098436872e-05,0.4157394436478627,0.0750592357001934,nan,0.2356337132587214,5.02282901959577e-07,0.25200850211911713,0.02077268930309604,32.763544538843185,50,Minimization exited successfully.
18809,SNIa,18,18,0,0.129,54383.27342343741,5.685630284468116e-05,-0.8835884550591929,0.0011367670848723187,nan,0.2722881707995839,9.798271933790462e-07,0.1970185537403044,0.04057253378410591,28.24992629007556,32,Minimization exited successfully.
18812,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18813,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18814,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18817,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18818,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18821,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18822,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18823,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18824,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18827,zSNIa,20,20,0,0.299006,54379.718449994005,1.8265348196884495e-05,1.7020061268248723,-0.06951754189366338,nan,0.48198529583896743,7.469918957849493e-07,0.4944657823096919,0.03551561488689337,62.338741521791874,57,Minimization exited successfully.
18830,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18831,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18832,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18834,SNII,21,22,0,0.143,54388.83457182108,1.4854694930374754e-05,5.305364826728079,-0.051390444827325986,nan,0.8003215978824301,4.33753085502886e-07,0.6541775911907264,0.037050965551270264,226.6225856533929,61,Minimization exited successfully.
18835,SNIa,18,19,0,0.123186,54392.37756153066,6.949550058101219e-05,0.7379153067880142,0.0374427654310294,nan,0.12769775560082053,7.865283178489219e-07,0.12149935487531388,0.025414398952341957,99.24591998631143,33,Minimization exited successfully.
18836,zSNIa,22,22,0,0.300084,54376.901189300384,7.182053190725506e-06,1.727671249935349,0.1770790469345736,nan,0.9842018802482926,8.141246578921187e-07,1.285645619883234,0.10677727216738302,58.86901247103633,63,Minimization exited successfully.
18838,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18839,zSNIa,0,21,0,0.551,54376.45718054389,4.395269487840029e-06,0.5648290528814428,-0.18900711177201648,nan,1.1586471114387678,5.260368584217571e-07,1.1566665498980908,0.06073299498225776,68.0684176229758,59,Minimization exited successfully.
18840,Unknown,0,0,0,2.437497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18841,Unknown,0,0,0,0.94959,54410.24757367814,2.6720866848609376e-06,4.584771921488239,-0.3547650544584062,nan,1.3639278107730206,4.262676419640249e-07,1.6988881596844165,0.05290482063633017,95.77978708858029,59,Minimization exited successfully.
18842,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18847,Unknown,0,0,0,2.16074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18848,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18850,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18851,zSNIa,23,23,0,0.292837,54368.888284452216,1.1748272411914981e-05,-0.5223410398071596,0.1694348105311131,nan,0.5728954737751337,6.768888498183168e-07,0.582848693619609,0.06736528499179457,117.5158847001373,65,Minimization exited successfully.
18852,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18854,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18855,SNIa,18,18,0,0.127832,54386.06109500874,6.165492669296869e-05,0.2726872815037596,0.022157633393342303,nan,0.2524455332022626,8.123453434403577e-07,0.1981921659277318,0.03097432436111186,22.46882287958079,32,Minimization exited successfully.
18857,Unknown,0,23,0,0.413696,54400.86940384608,7.103529985640691e-06,7.597772050014756,-0.21610754200687737,nan,0.6278288323628658,5.06523251693367e-07,1.1486297875914346,0.026227854756630427,689.1155134662226,65,Minimization exited successfully.
18868,Unknown,0,20,0,0.792806,54377.679336332636,5.550999268363109e-06,0.6041088491350693,-0.44551702696204687,nan,0.5611000070020964,3.849146958492963e-07,0.02092175246274581,0.01121023621423629,280.0610521230484,76,Minimization exited successfully.
18878,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18884,pSNIbc,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18890,SNIa,16,18,0,0.066492,54392.24807715704,6.589258426343306e-05,-2.373525349535964,0.3639835135480257,nan,0.13278804266519728,1.246365374876445e-06,0.1360504070151983,0.07382791683863685,84.18231746450213,30,Minimization exited successfully.
18891,Unknown,0,15,0,0.5716,54441.13486888557,-0.00018750073701394573,-2.8356428634901945,0.3677773020416868,nan,0.24511125954450108,1.5190163992882498e-05,0.0902867499703815,0.07044794584717615,2826.9067885900367,41,Minimization exited successfully.
18892,SNII,15,15,0,0.138,54389.78191190718,1.1348614088343234e-05,7.1532070954359295,0.1006430408600124,nan,0.8458776240659063,5.39465561173786e-07,0.8272561695288565,0.047118257771025386,107.21495155227483,41,Minimization exited successfully.
18893,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18894,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18898,zSNII,15,15,0,0.0714,54395.5561549805,5.506476186211612e-05,7.047712074940259,-0.26553892572934396,nan,0.08547059886768693,1.338303563422911e-06,0.35650397070472756,0.01490599069949338,1229.6641562698176,26,Minimization exited successfully.
18903,SNIa?,16,16,0,0.15627,54391.65747189206,2.04694196445244e-05,1.773070043714176,0.42659867549053904,nan,0.307193483957235,5.979287067929634e-07,0.3683133764576282,0.030852068082995794,69.8594359539371,44,Minimization exited successfully.
18907,zSNIa,20,20,0,0.216528,54376.60086239054,1.2663783881986559e-05,-1.008550249267365,0.29672495044240216,nan,0.7535841612807417,8.226186070663931e-07,0.4890955379349815,0.08200002962811656,64.77671789489452,56,Minimization exited successfully.
18909,SNIa?,15,15,0,0.22791,54390.280178754016,2.952196578732982e-05,1.0911026009413953,-0.126471407636403,nan,0.26218567764226464,6.130835398856786e-07,0.2646168080670738,0.018355782682900307,32.34730933414282,41,Minimization exited successfully.
18914,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18915,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18917,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18918,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18920,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18921,Unknown,20,20,0,0.082642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18927,SNIa,19,19,0,0.214,54386.74410041824,1.7127702973090116e-05,-0.7460003740854714,0.11036227000184659,nan,0.41163946747838054,5.374239059851853e-07,0.4094427937877264,0.041709196206648376,63.184461503223915,53,Minimization exited successfully.
18930,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18933,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18934,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18935,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18936,Unknown,21,21,0,-0.00065,54373.4304561913,7.739764025818262e-06,2.9632343951861357,0.729486017637436,nan,1.1877532315556891,2.1751218862837668e-06,2.048670590228855,0.6559915665607124,48.94951552044306,38,Minimization exited successfully.
18940,SNIa,23,24,0,0.212362,54396.735081770224,2.534399696429212e-05,-0.8933431832870175,0.0005668258878413675,nan,0.19297124529111898,5.178619980220936e-07,0.20637041107588183,0.02420510697649098,75.70354676081783,67,Minimization exited successfully.
18941,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18942,zSNIa,0,22,0,0.406594,54388.800662001755,6.61668613033569e-06,0.3141397610218294,-0.029907912204013246,nan,1.2635755210176285,4.252003706403296e-07,1.1111792926861472,0.05227927954983917,56.319737725338385,62,Minimization exited successfully.
18943,zSNIa,20,22,0,0.350196,54384.21523174675,8.896012972456831e-06,1.9050112997245832,-0.07191511886867442,nan,0.8235756996728014,5.16211421625609e-07,0.867150660922233,0.050198882925270895,66.62110532744538,61,Minimization exited successfully.
18945,SNIa,19,20,0,0.27,54390.59846559113,1.4154141265538979e-05,0.30537114636516705,-0.0006912107583392801,nan,0.46130581127363257,5.113574674890119e-07,0.5109617622765008,0.03806864259986588,50.4170735102029,55,Minimization exited successfully.
18946,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18947,zSNIa,21,21,0,0.362111,54383.297758163666,7.468184362963434e-06,-0.41008363792435043,-0.2054914315445953,nan,1.2786083216305997,5.318114879420806e-07,0.757590690975607,0.05267434170016491,65.57350403831485,59,Minimization exited successfully.
18948,zSNIa,21,22,0,0.263077,54384.13642300582,5.349346050890609e-06,1.2813254600266155,0.22859325464832336,nan,1.860458479321096,5.205239586690215e-07,1.4571973521975365,0.13416432966585126,63.280654690760116,61,Minimization exited successfully.
18949,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18950,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18951,zSNII,19,21,0,0.164046,54385.04788896783,7.508805329338066e-06,3.6216225793041397,-0.1608305001704746,nan,1.9791814507370873,5.533699713116099e-07,1.4421495953641088,0.07149096313267463,67.96896676023022,58,Minimization exited successfully.
18952,zSNIa,21,21,0,0.295891,54388.213303012104,7.25958767013967e-06,-3.1056100943797387,0.009222546285674108,nan,0.7619235390193353,4.884555941695486e-07,0.9515144106321931,0.0811052803009411,44.19590162057806,59,Minimization exited successfully.
18953,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18954,zSNIa,20,21,0,0.161059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18955,zSNIa,20,21,0,0.383521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
