cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
8046,SNIa,0,23,0,0.25857,53664.6731382837,1.3475006454770897e-09,nan,0.3537126373630599,4.787373339271581e-11,176.64697494642752,44,Minimization exited successfully.
8061,Unknown,21,21,0,0.216617,53663.687360303906,1.4111618776597419e-09,nan,0.5720207091726479,4.6084794566811555e-11,1113.0064620185492,61,Minimization exited successfully.
8062,zSNIa,0,21,0,0.554141,53655.258235336834,6.122502339148354e-10,nan,0.718209004142409,3.169624262844037e-11,117.14765073248799,61,Minimization exited successfully.
8086,zSNIbc,14,20,0,0.051919,53659.21644999233,4.926067038672657e-10,nan,1.0117567851229978,4.0511948045784425e-11,74.61727832172554,32,Minimization exited successfully.
8087,zSNII,0,20,0,0.317036,53478.542478408664,1.5332739189625e-08,nan,0.6663374080781068,9.981857157848745e-10,89.64178865117407,38,Minimization exited successfully.
8089,zSNII,24,24,0,0.186136,53655.63481726814,7.565316912972085e-10,nan,0.4973399987029552,3.078177540605311e-11,156.7816014418181,70,Minimization exited successfully.
8110,Unknown,20,21,0,0.119749,53580.56711841696,3.060501446733375e-08,nan,0.899297098567331,1.213085413740416e-09,2859.564399877457,39,Minimization exited successfully.
8114,zSNIa,0,20,0,0.371314,53658.79935162241,7.263705468140687e-10,nan,0.6010984794156684,3.914582055538554e-11,70.44702796360863,39,Minimization exited successfully.
8128,zSNIa,0,16,0,0.439722,53653.55226983863,5.727223230892024e-10,nan,0.7689756802828924,2.854878692723633e-11,87.09856801580564,46,Minimization exited successfully.
8138,zSNIa,0,20,0,0.397867,53663.99752757865,8.351588656557217e-10,nan,0.5821703856054228,4.979929502768745e-11,299.69671462140144,58,Minimization exited successfully.
8151,SNIa,17,17,0,0.013004,53669.02629080685,2.2356296024700125e-07,nan,0.011334269034705358,6.450948005452479e-10,11444.198627497364,32,Minimization exited successfully.
8160,zSNIa,0,23,0,0.408152,53650.4453860643,5.086940337384025e-10,nan,1.2606010025592695,3.082165667625422e-11,97.49097525970419,67,Minimization exited successfully.
8165,zSNIa,0,26,0,0.319,53661.60800726815,8.031260477568911e-10,nan,0.46930785107178963,4.049601228781578e-11,139.77699119901928,50,Minimization exited successfully.
8195,zSNIa,0,23,0,0.268761,53662.23858673542,8.624230828046195e-10,nan,0.8970970202608441,5.6020219293192554e-11,94.71494175331333,43,Minimization exited successfully.
8196,zSNIbc,21,22,0,0.080016,53663.06449458829,1.2590990518754776e-09,nan,0.3242294580923044,4.838126615801318e-11,95.74492361701542,41,Minimization exited successfully.
8213,SNIa,20,20,0,0.186112,53666.376482420295,2.0519001697221435e-09,nan,0.24414906328820507,6.319924143113107e-11,213.86671912055363,58,Minimization exited successfully.
8216,zSNIa,0,23,0,0.291349,53662.78248088769,8.361925825114003e-10,nan,0.8843961673337617,5.7935225847993716e-11,76.66208655723747,43,Minimization exited successfully.
8236,zSNII,19,20,0,0.193779,53684.57985301662,1.1081188258141975e-09,nan,0.5280890706344508,4.957710126058436e-11,483.0102519833372,57,Minimization exited successfully.
8254,zSNIa,21,22,0,0.189195,53668.37930146514,2.0154130122450837e-09,nan,0.30634554204152664,8.80845178756305e-11,181.72112119029362,63,Minimization exited successfully.
8259,zSNII,0,24,0,0.446857,53659.6978329764,4.11661582138447e-10,nan,0.9541205083587556,3.353408739119005e-11,463.63719441765613,70,Minimization exited successfully.
8264,zSNIa,20,20,0,0.237519,53660.952145544994,5.311658514054472e-10,nan,0.7025587425487174,3.387719595588544e-11,66.5378845291429,58,Minimization exited successfully.
8276,zSNIa,0,22,0,0.472,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
8280,zSNIa,21,21,0,0.184833,53661.55647489649,7.942648434724346e-10,nan,0.5196748804701201,3.437578307511855e-11,87.5761848206568,60,Minimization exited successfully.
8307,zSNIa,0,23,0,0.43608,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
8309,Unknown,23,21,0,0.149362,53662.565670056,9.702221941408242e-10,nan,0.369638878335536,3.234281907708763e-11,195.34476016916886,65,Minimization exited successfully.
8322,Unknown,20,20,0,0.085105,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
8350,Unknown,20,20,0,0.218113,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
8351,zSNIa,0,20,0,0.381125,53658.5113888264,7.391625057379792e-10,nan,0.7183885063350317,3.8066206218241974e-11,64.28053555544228,38,Minimization exited successfully.
8412,Unknown,20,20,0,0.234,53665.10218302419,2.347956860574558e-09,nan,0.23026053901048726,5.7335910353632685e-11,958.5245645368968,58,Minimization exited successfully.
8421,zSNIa,0,20,0,0.479268,53657.95295772397,4.961117499636937e-10,nan,1.0809399718818895,3.390844471340741e-11,99.13317356284134,58,Minimization exited successfully.
8495,SNIa,20,20,0,0.214981,53670.49219152493,2.35636299559567e-09,nan,0.23415930090413895,7.034330261724797e-11,497.29573509931134,58,Minimization exited successfully.
8519,zSNII,0,21,0,0.4527,53659.37099678899,5.961373700903018e-10,nan,0.6347608703908918,3.6238940135097895e-11,273.24748482824526,61,Minimization exited successfully.
8555,zSNIa,37,38,0,0.197704,53667.840391529775,1.1751841316526302e-09,nan,0.2650972295741667,4.477143278722589e-11,183.1704178686826,111,Minimization exited successfully.
8569,zSNII,22,22,0,0.08048,53665.17292060398,2.4017865838057318e-09,nan,0.1600060353957815,5.922195490707815e-11,384.5003129596026,42,Minimization exited successfully.
8598,SNIa,0,23,0,0.361196,53663.96757335789,6.142436548306555e-10,nan,0.8272254943331063,4.573734267873287e-11,34.33189827123775,44,Minimization exited successfully.
8600,zSNIa,0,23,0,0.437935,53659.563115927,4.686803435553478e-10,nan,0.7502136843613698,2.9466242183314667e-11,86.12475544103137,67,Minimization exited successfully.
8633,Unknown,0,0,0,0.701687,53653.21701515625,5.295798253965757e-10,nan,1.0217116565545439,3.723065679565595e-11,222.89973792375076,55,Minimization exited successfully.
8644,Unknown,19,20,0,0.118321,53666.241663837936,8.149523946294905e-10,nan,0.5248071318856091,5.4535008523326704e-11,54.64253303719043,37,Minimization exited successfully.
8651,zSNIa,0,23,0,0.412585,53662.240054649286,3.7865651189368027e-10,nan,0.9037017358023149,3.569238951522744e-11,86.12849523989725,67,Minimization exited successfully.
8662,zSNIa,0,23,0,0.55816,53654.7731448786,3.505803239943472e-10,nan,1.1095555468273233,2.663852192086085e-11,84.60157918379747,68,Minimization exited successfully.
8670,Unknown,0,20,0,0.269153,53657.73844149869,4.36264715147738e-10,nan,0.8618486353625485,2.921522031252898e-11,137.89247428688878,38,Minimization exited successfully.
8675,zSNIa,0,37,0,0.496475,53657.377212120446,4.4296026142272714e-10,nan,0.7549839904131659,2.4611009520671267e-11,129.1588246443842,109,Minimization exited successfully.
8679,SNII,0,20,0,0.2944,53665.98790784368,1.5176356976357956e-09,nan,0.28609891231099027,5.6883219578391844e-11,344.65870914597775,38,Minimization exited successfully.
8700,zSNIa,0,25,0,0.423438,53670.21728731788,2.2161080016809723e-10,nan,212.46717721796085,7.020239789304408e-11,412.4393952874684,73,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
8705,zSNIa,0,23,0,0.394218,53662.034840292195,5.124553662880858e-10,nan,0.7410873784465366,3.023639080338325e-11,110.09275639203429,68,Minimization exited successfully.
8707,SNIa?,0,46,0,0.3951,53665.17800313756,7.394995087936987e-10,nan,0.40643056902263197,2.9000342661294265e-11,466.25092088334713,136,Minimization exited successfully.
8719,SNIa,15,16,0,0.117566,53674.32351744318,1.7730183167711e-08,nan,0.052679693118989235,1.853040963555301e-10,1069.5339806882753,29,Minimization exited successfully.
8730,zSNIa,0,19,0,0.470738,53658.48479676433,4.540547245483182e-10,nan,0.9832361077642418,3.058148882649693e-11,121.53189818812658,55,Minimization exited successfully.
8742,zSNIa,17,17,0,0.215368,53670.32873596372,2.2631047782751166e-09,nan,0.22926395622562268,7.909116791458515e-11,497.7340461302135,49,Minimization exited successfully.
8744,zSNII,0,17,0,0.395529,53669.49464764948,1.1045749499375435e-09,nan,0.3870324441450066,5.914441498078862e-11,532.6418418317963,49,Minimization exited successfully.
8750,Unknown,38,38,0,0.077114,53670.548669140604,1.1197953727606209e-08,nan,0.06499740584695246,1.1177455614304748e-10,4407.4137294766015,74,Minimization exited successfully.
8755,zSNII,0,17,0,0.282827,53661.04047632385,6.854639424545284e-10,nan,0.8492031875866815,4.06519633011173e-11,210.05552647100342,32,Minimization exited successfully.
8785,Unknown,0,18,0,0.631274,53682.442459783924,5.261706810341685e-10,nan,1.2478550574014662,5.871601472079348e-11,401.78208562659495,52,Minimization exited successfully.
8793,zSNIa,0,20,0,0.43623,53658.628385224045,5.214669800766514e-10,nan,1.2721883798658382,3.6652319182799023e-11,114.53053325760112,58,Minimization exited successfully.
8796,zSNII,0,21,0,0.572987,53656.00604409988,3.5606344008610483e-10,nan,1.3630842447237228,3.2814184024362885e-11,252.88100558712924,61,Minimization exited successfully.
8797,Unknown,0,16,0,0.311296,53659.64500406431,5.899590758315598e-10,nan,0.6687434874074825,3.7778086207043344e-11,188.0234262521659,30,Minimization exited successfully.
8850,zSNII,0,22,0,0.559147,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
8888,zSNIa,0,21,0,0.398215,53681.225997712405,2.8683183416997015e-10,nan,2.344727818159299,3.803623732250591e-11,334.61134732294994,61,Minimization exited successfully.
8896,Unknown,0,20,0,0.215151,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
8921,SNIa,36,24,0,0.145387,53673.53960056004,5.1758634984755705e-09,nan,0.10528024308587192,7.759246105229134e-11,1651.789396767992,82,Minimization exited successfully.
8978,zSNII,22,23,0,0.204245,53666.10182433921,5.531770599322608e-10,nan,0.5068192709186405,3.816817949168031e-11,219.19494568491933,66,Minimization exited successfully.
8983,Unknown,0,0,0,1.6066,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
8990,Unknown,0,0,0,1.97562,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9020,zSNIa,0,20,0,0.377698,53658.18833409462,4.996031338249008e-10,nan,0.9148244218995387,3.8007577006398956e-11,65.50215543662839,39,Minimization exited successfully.
9032,SNIa,0,21,0,0.254,53668.77984313804,1.6276988153554135e-09,nan,0.24135773090893053,6.733035351955339e-11,171.02627824731996,41,Minimization exited successfully.
9045,SNIa,0,20,0,0.390984,53663.84648427033,7.001720424080932e-10,nan,0.7042940084102156,5.426838174099139e-11,162.95724642305473,59,Minimization exited successfully.
9102,zSNIa,20,20,0,0.171605,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9109,zSNIa,0,19,0,0.281658,53669.45590037352,2.118299611225217e-09,nan,0.4038627350637398,8.534107129773622e-11,410.2635486513471,36,Minimization exited successfully.
9118,SNIc,24,24,0,0.1338,53672.94228518601,4.731478619665175e-09,nan,0.14370628150209086,1.3197157632752575e-10,190.07739952197517,46,Minimization exited successfully.
9133,zSNIa,0,17,0,0.267374,53668.18926509134,8.893581307102791e-10,nan,0.6422462357513723,7.012725276636491e-11,42.24074599133857,32,Minimization exited successfully.
9136,Unknown,0,0,0,0.831276,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9147,zSNII,42,41,0,0.119462,53664.88406323104,6.893702897232008e-10,nan,0.47404701805498917,3.750003107937894e-11,161.35251059306188,81,Minimization exited successfully.
9155,zSNIa,0,19,0,0.305679,53669.24087285755,1.0809287182332987e-09,nan,0.6753763329397771,9.059079001568775e-11,113.21700413666629,36,Minimization exited successfully.
9160,Unknown,0,0,0,1.77006,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9194,zSNIbc,17,18,0,0.073431,53654.88436374783,3.700059994041936e-10,nan,2.04809628674775,5.3254804096297224e-11,18.09534291496589,33,Minimization exited successfully.
9207,SNIa,0,16,0,0.350268,53666.54534338419,9.855070647811742e-10,nan,0.7493847831246967,7.621570868170367e-11,100.95640193467398,30,Minimization exited successfully.
9243,zSNII,0,16,0,0.394855,53686.95850527569,4.558406585790776e-10,nan,1.1446314470595098,5.5172958500547297e-11,222.7072105065885,46,Minimization exited successfully.
9250,zSNII,0,16,0,0.265928,53672.9561208831,1.3829277582449176e-09,nan,0.3176826708149747,7.424424582805389e-11,282.6034496543635,30,Minimization exited successfully.
9273,SNIc,20,21,0,0.098826,53672.171047283344,2.444329016297716e-09,nan,0.2693815532256849,1.6258923608699764e-10,54.07695100215158,39,Minimization exited successfully.
9278,zSNII,0,22,0,0.365207,53658.42072011935,4.861856752898231e-10,nan,0.8333701351912168,3.7104693051882876e-11,115.95112948973824,42,Minimization exited successfully.
9317,zSNIbc,0,22,0,0.256085,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9324,zSNIa,0,20,0,0.378093,53667.603579476025,1.1342549891656146e-09,nan,0.42850778087813524,8.535971155440664e-11,63.77297342405258,38,Minimization exited successfully.
9326,zSNIa,0,41,0,0.35,53668.282098352516,8.373040911681342e-10,nan,0.5027857958630193,5.718766011326284e-11,132.12778056233765,80,Minimization exited successfully.
9334,zSNIa,0,42,0,0.382575,53667.1129004254,1.0262533970976316e-09,nan,0.4397560875186173,6.030253278437677e-11,203.14764005131286,81,Minimization exited successfully.
9370,zSNII,0,25,0,0.378322,53687.62449279403,8.136910608648427e-10,nan,3.4536827925185207,1.981456384721808e-10,287.4748873656803,48,Minimization exited successfully.
9417,Unknown,0,0,0,0.8354,53653.5815614535,5.273779737212473e-10,nan,1.0977421533534653,4.721088087859066e-11,245.85818085626488,55,Minimization exited successfully.
9424,zSNIa,19,20,0,0.217237,53663.17697480544,4.71239525688214e-10,nan,0.8163863283334649,3.3475519335313024e-11,59.9263783338972,57,Minimization exited successfully.
9457,SNIa,0,22,0,0.258229,53669.575344956844,1.4112343385406727e-09,nan,0.3674432335610618,7.174931469209362e-11,110.71700442029382,42,Minimization exited successfully.
9467,SNIa,21,21,0,0.220272,53670.72954891473,1.8985150567954693e-09,nan,0.25418112805346027,7.609568538013664e-11,217.39069549125617,61,Minimization exited successfully.
9504,Unknown,20,20,0,0.223431,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9545,Unknown,0,21,0,0.503564,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9557,zSNIa,0,19,0,0.375758,53665.528142324954,7.070904054457774e-10,nan,0.8332949716568692,5.614142669946781e-11,43.623265403891025,36,Minimization exited successfully.
9558,zSNIa,0,20,0,0.390578,53658.93647216145,3.741084248818428e-10,nan,0.9775951855044696,2.8715653348354795e-11,46.65188068400136,58,Minimization exited successfully.
9560,Unknown,20,21,0,0.09162,53664.968955443896,4.370499027784486e-10,nan,0.9493703604712209,5.013573956267004e-11,50.4996071659196,39,Minimization exited successfully.
9594,zSNIa,0,17,0,0.298235,53670.31348185891,1.2168021394500223e-09,nan,0.6975251531403046,9.247347187552009e-11,55.4158299254143,32,Minimization exited successfully.
9633,zSNIa,25,25,0,0.195643,53665.75834068659,8.615406647356871e-10,nan,0.6260165993917326,4.9784591569450575e-11,116.91742307648019,73,Minimization exited successfully.
9634,zSNII,25,25,0,0.219259,53657.37887954857,3.7503924764806723e-10,nan,0.7680877988532302,3.0538855011128924e-11,141.23338265839777,73,Minimization exited successfully.
9643,Unknown,0,0,0,1.61709,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9672,Unknown,22,23,0,0.189282,53621.115147664415,1.496220642615035e-10,nan,2.0832644388974586,4.127347612420831e-11,175.05403426989656,66,Minimization exited successfully.
9676,Unknown,0,0,0,0.875993,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9678,Unknown,0,45,0,0.426022,53662.88399065095,4.178970323473654e-10,nan,0.758346852264367,2.5066891913808045e-11,215.25790254649934,135,Minimization exited successfully.
9704,zSNIa,0,20,0,0.294362,53655.789659930255,4.359761218761782e-10,nan,0.9596591501904186,3.3288628642430474e-11,35.574878013148314,38,Minimization exited successfully.
9707,Unknown,0,0,0,1.478,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9719,Unknown,35,37,0,0.227464,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
9739,zSNII,20,21,0,0.119451,53664.84253798954,8.259336342300686e-10,nan,0.6029629870536155,6.425437081035139e-11,119.32714651138375,39,Minimization exited successfully.
9740,zSNIa,21,21,0,0.238,53672.53407844029,1.5759522598332038e-09,nan,0.36825308375409804,8.282676872786914e-11,117.28495009248003,61,Minimization exited successfully.
9817,zSNIa,17,17,0,0.224795,53674.31033004646,1.9020431606951024e-09,nan,0.28140941224773997,7.525718904282519e-11,112.7443802676176,49,Minimization exited successfully.
9847,Unknown,0,0,0,0.777118,53667.0411160358,6.660476367150329e-10,nan,2.2871553090953967,7.4494088127e-11,143.4727588173962,49,Minimization exited successfully.
9954,zSNIa,36,37,0,0.228429,53683.43691551353,1.5178941305436514e-09,nan,0.2555633264782955,3.028294518117892e-11,686.3196579183387,108,Minimization exited successfully.
9962,zSNIa,0,19,0,0.325121,53661.67373502545,5.036873045584491e-10,nan,0.8418279270808853,4.1997151550447035e-11,34.25789369627759,36,Minimization exited successfully.
10028,SNIa?,21,21,0,0.065392,53682.4865768617,2.49225663995407e-08,nan,0.09479440269205952,1.9092067844228007e-10,987.4042576538651,40,Minimization exited successfully.
10037,zSNIa,0,21,0,0.253816,53669.705061812805,1.0751132184224188e-09,nan,0.5959366346760362,7.904814326029724e-11,64.63759057965915,40,Minimization exited successfully.
10045,Unknown,19,20,0,0.116045,53682.16745977988,2.0706627337294665e-09,nan,0.4992051390254346,1.2985008141560078e-10,114.8254437259011,37,Minimization exited successfully.
10054,zSNII,22,22,0,0.078157,53673.01096944599,2.1715869503246103e-09,nan,0.32881857092070277,1.262428338084319e-10,146.4878715023762,42,Minimization exited successfully.
10066,zSNIa,0,21,0,0.442393,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
10096,SNIa,22,23,0,0.077649,53683.76626921871,4.278515252477711e-09,nan,0.36723280949809123,1.3610205804061598e-10,196.13870209721114,43,Minimization exited successfully.
10106,SNIa?,45,47,0,0.1476,53677.36020485003,2.2183958016725464e-09,nan,0.21452387359386194,4.048024878910638e-11,487.54070830451667,137,Minimization exited successfully.
10146,zSNIa,0,23,0,0.284241,53664.16778523837,6.026315960143268e-10,nan,1.5030664924888697,6.628711426588998e-11,103.13053568427074,43,Minimization exited successfully.
10157,Unknown,45,47,0,0.204095,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
10182,Unknown,0,0,0,1.44098,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
10231,Unknown,21,21,0,0.144823,53671.547664693615,2.092807031124283e-09,nan,0.13210196540603647,6.242097031132752e-11,503.2432361015515,61,Minimization exited successfully.
10297,SNII,41,40,0,0.148293,53675.52527346448,1.8770474356084105e-09,nan,0.18797935803740984,4.608870763977408e-11,804.18563343587,120,Minimization exited successfully.
10299,zSNIa,0,20,0,0.261248,53672.73323750052,1.405343316234343e-09,nan,0.3119581584833213,7.669968588117229e-11,144.15405881304508,38,Minimization exited successfully.
10324,zSNIa,0,20,0,0.251725,53677.782453020285,1.5982370182015714e-09,nan,0.42628370166858076,7.680787002282219e-11,125.52584151715483,38,Minimization exited successfully.
10342,Unknown,0,0,0,1.57978,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
10367,SNII,17,17,0,0.015054,53674.732897390786,5.758976434952097e-08,nan,0.0447361977348919,3.461584129106986e-10,15988.889935503737,32,Minimization exited successfully.
10434,SNIa,19,19,0,0.104161,53679.80372612817,1.548174376870518e-08,nan,0.07902191967878025,2.054267074963837e-10,596.7090282459601,36,Minimization exited successfully.
10448,Unknown,0,19,0,0.43386,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
10449,SNIa,19,20,0,0.242027,53685.45709818062,1.9176936479230183e-09,nan,0.6479801580171625,5.242345475767808e-11,320.24469647280137,57,Minimization exited successfully.
10450,zSNIa,0,20,0,0.272,53683.341157097726,8.303057145524073e-10,nan,1.1506501952098915,5.036584427842361e-11,274.48067247365,38,Minimization exited successfully.
10460,zSNIa,20,20,0,0.220342,53663.1994841825,5.897139055906804e-10,nan,0.7940311049460433,4.3448657331538244e-11,72.23722121866528,58,Minimization exited successfully.
10471,Unknown,19,20,0,0.239625,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
10550,SNIa,0,21,0,0.300813,53669.3186274748,1.0145371191071076e-09,nan,0.6828687293709663,8.535769100939865e-11,91.39055802385775,40,Minimization exited successfully.
10559,zSNIa,0,19,0,0.281092,53672.62959863676,2.0206805353020344e-09,nan,0.22634133647807175,9.176336730280978e-11,126.92784712923807,36,Minimization exited successfully.
10672,zSNII,21,21,0,0.084961,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
10690,zSNIa,0,21,0,0.312052,53680.77566345535,1.2481129269819841e-09,nan,0.7638627310661832,9.817004257410332e-11,61.879645471504496,39,Minimization exited successfully.
10805,SNIa,21,20,0,0.045248,53685.04306746832,5.7201277635001386e-08,nan,0.029774200538668083,2.699866995293792e-10,1324.5972928530823,39,Minimization exited successfully.
10843,zSNIa,0,24,0,0.351,53672.7443577901,9.322914413875222e-10,nan,0.48572966664505657,6.239436620631362e-11,57.982967206563686,47,Minimization exited successfully.
10868,Unknown,48,49,0,0.085422,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
10907,SNII,21,21,0,0.084713,53684.45967707008,4.253959179549927e-09,nan,0.19892584427361726,7.649474055168207e-11,286.2107565383126,40,Minimization exited successfully.
10915,Unknown,21,21,0,0.2244,53677.53441171763,1.057075624333479e-09,nan,0.5611363430325582,5.797765483424059e-11,122.99704645803999,61,Minimization exited successfully.
10928,zSNII,16,16,0,0.081883,53684.5921887479,5.652790257760326e-09,nan,0.2088809728556953,9.38599237512508e-11,535.3969791222012,30,Minimization exited successfully.
10936,Unknown,16,16,0,0.066168,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
10976,zSNII,22,22,0,0.095606,53678.68897035358,4.876500681065216e-09,nan,0.28051963398684165,1.58913962039809e-10,322.4795330702543,42,Minimization exited successfully.
11016,Unknown,18,18,0,0.051544,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
11017,zSNII,18,18,0,0.21,53670.22784127429,1.1137139595123674e-09,nan,0.569107133338548,8.107224128662315e-11,366.4001809274909,52,Minimization exited successfully.
11026,zSNIa,0,19,0,0.284202,53676.50411393729,1.9857708183825693e-09,nan,0.42102932952548144,9.98764479781237e-11,132.84152121555945,36,Minimization exited successfully.
11067,SNIa,22,22,0,0.117758,53687.85129905131,1.4153474774541148e-08,nan,0.1114542043687834,1.158063339642295e-10,579.9667724523504,42,Minimization exited successfully.
11083,Unknown,18,18,0,0.121929,53678.575831382965,2.7304002743042217e-09,nan,0.3546206675018766,1.646997512258149e-10,63.673564029989805,34,Minimization exited successfully.
11097,Unknown,21,21,0,0.196,53685.50140301074,3.1823806367024005e-09,nan,0.21463046074131853,4.9449312672334694e-11,944.0683221798521,61,Minimization exited successfully.
11100,Unknown,20,20,0,0.210047,53685.077444620685,1.74134898382612e-09,nan,0.3716870686112088,5.669153350483555e-11,210.0900932565574,59,Minimization exited successfully.
11102,Unknown,19,19,0,0.153917,53684.74911487983,2.8082928787033295e-09,nan,0.2191911178342707,4.6432012646145557e-11,223.50869834176774,56,Minimization exited successfully.
11119,zSNII,21,21,0,0.115319,53681.98855214251,1.8035170225530145e-09,nan,0.6862029152143805,1.4022213762398033e-10,41.90405434252064,40,Minimization exited successfully.
11120,zSNIa,20,21,0,0.107264,53684.418405995195,1.0966841999196248e-08,nan,0.09242057966912398,1.3075170669250367e-10,182.85618296347818,39,Minimization exited successfully.
11141,Unknown,0,21,0,0.333177,53653.55873845044,4.2946291212161495e-10,nan,1.5904015716259892,4.177014130693399e-11,183.04692112513868,39,Minimization exited successfully.
11142,zSNII,21,20,0,0.238017,53695.847693305324,1.17048130461342e-09,nan,0.9711979105159116,3.2991214584594427e-10,162.93734164939713,59,Minimization exited successfully.
11156,zSNIa,0,21,0,0.309079,53683.19932381729,1.5389237996950126e-09,nan,0.41423782250421937,5.654118531980161e-11,209.04383382352034,40,Minimization exited successfully.
11172,zSNIa,21,21,0,0.136329,53681.373690111315,2.923035181803008e-09,nan,0.43461637094878824,1.4698599114842096e-10,56.56931623167872,40,Minimization exited successfully.
11181,zSNIa,0,20,0,0.34394,53681.4681510575,1.1281960879347852e-09,nan,1.1369717310553824,7.893285522214035e-11,47.61109476762898,38,Minimization exited successfully.
11192,zSNIa,20,20,0,0.131572,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
11206,SNIa,0,21,0,0.38338,53681.967744482354,8.262436736906774e-10,nan,1.0300309961712628,5.261192835722216e-11,58.920533504832996,40,Minimization exited successfully.
11217,Unknown,20,20,0,0.144844,53686.69857727782,4.146171013659901e-09,nan,0.18056049467850244,6.067841437587381e-11,597.5985706417428,58,Minimization exited successfully.
11241,zSNIbc,22,23,0,0.089238,53680.52888369608,2.4604419094175836e-09,nan,0.4580649984018237,1.3463722561661469e-10,57.79850113453845,43,Minimization exited successfully.
11291,Unknown,19,19,0,0.144793,53689.93860686141,4.526134147711847e-09,nan,0.21556075564876664,1.269802961552521e-10,19.195755730314296,36,Minimization exited successfully.
11294,Unknown,21,21,0,0.116746,53686.11369682246,2.3311768733131707e-09,nan,0.34976784737955313,7.763748721175239e-11,55.159668781105765,40,Minimization exited successfully.
11296,Unknown,21,21,0,0.176002,53686.68366054076,2.578574765965534e-09,nan,0.3193012904084753,6.958649744670692e-11,222.72219365866712,61,Minimization exited successfully.
11300,SNIa,20,20,0,0.136842,53684.640601364896,4.918303172526469e-09,nan,0.1893659328634385,7.353967448155239e-11,63.49663333475391,38,Minimization exited successfully.
11301,Unknown,20,20,0,0.112561,53699.39780008566,1.2580490252061269e-08,nan,1.0532249101852358,6.124161244982226e-09,1424.3012455779174,38,Minimization exited successfully.
11306,zSNIa,0,20,0,0.273512,53667.4232528478,9.142218163189573e-10,nan,0.7005061775598733,5.979466281557462e-11,107.66805812929164,39,Minimization exited successfully.
11311,zSNIa,25,25,0,0.204532,53684.180705476705,1.7791610936053542e-09,nan,0.4014920416557288,5.137035549086293e-11,229.69273317324547,73,Minimization exited successfully.
11320,zSNII,0,21,0,0.2743,53662.00464947785,1.2672782758204557e-09,nan,0.29775095751028857,3.6183755632156544e-11,314.0715518650576,40,Minimization exited successfully.
11332,SNIb,21,22,0,0.047368,53689.0306087232,2.7339256539633893e-09,nan,0.2379750997388328,9.119094612622328e-11,83.29575995406447,41,Minimization exited successfully.
11334,zSNII,18,18,0,0.145992,53629.75318949888,9.75546157908221e-09,nan,0.0676708549799514,1.1393464033552007e-10,9561.432500001814,51,Minimization exited successfully.
11356,Unknown,0,16,0,0.490131,53685.78380046444,5.238554670896762e-10,nan,1.3006573478705832,5.904350428828475e-11,106.80844767208572,46,Minimization exited successfully.
